Date,Open,High,Low,Close,Volume
25-Feb-19,40.64,41.32,39.59,39.67,"16,400,481"
26-Feb-19,39.63,40.19,38.94,39.28,"12,211,571"
27-Feb-19,39.13,39.4,38.28,38.85,"12,506,381"
28-Feb-19,38.75,38.98,38.34,38.57,"8,123,565"
01-Mar-19,39.07,39.54,38.48,39.11,"8,929,678"
04-Mar-19,39.5,39.73,38.63,39.2,"10,249,750"
05-Mar-19,39.04,39.51,38.49,39.13,"9,073,119"
06-Mar-19,39.04,39.13,37.99,38.01,"10,088,149"
07-Mar-19,37.78,37.87,36.85,37.32,"11,252,633"
08-Mar-19,36.42,37.77,36.2,37.66,"10,560,371"
11-Mar-19,37.9,40.52,37.42,40.28,"21,493,150"
12-Mar-19,40.57,41.1,39.8,40.63,"14,489,368"
13-Mar-19,41.01,42.45,40.93,42.16,"19,222,518"
14-Mar-19,42.25,42.37,41.31,41.39,"12,984,630"
15-Mar-19,41.83,42.88,41.79,42.45,"16,536,482"
18-Mar-19,42.77,43.31,41.96,42.24,"12,174,829"
19-Mar-19,43.19,44.38,43.02,43.93,"21,374,310"
20-Mar-19,44.22,44.76,43.25,43.6,"17,978,715"
21-Mar-19,43.83,46.25,43.78,45.99,"20,607,767"
22-Mar-19,45.71,46.2,44.24,44.38,"18,691,087"
25-Mar-19,43.97,44.61,42.78,43.45,"13,130,301"
26-Mar-19,44.87,45.44,43.65,44.22,"17,587,678"
27-Mar-19,44.48,44.94,43.43,44.13,"11,859,294"
28-Mar-19,44.39,44.98,43.78,44.31,"12,006,602"
29-Mar-19,44.99,45.14,44.48,44.89,"11,422,379"
01-Apr-19,45.82,45.88,45.09,45.57,"12,095,612"
02-Apr-19,45.81,46.2,45.38,45.75,"11,022,996"
03-Apr-19,46.25,47.75,46.2,47.16,"19,719,468"
04-Apr-19,47,47.49,46.43,47.07,"11,434,419"
05-Apr-19,47.5,47.91,47.13,47.74,"12,043,649"
08-Apr-19,47.43,48.2,47.19,47.95,"10,604,848"
09-Apr-19,47.61,47.72,46.89,47.32,"10,999,320"
10-Apr-19,47.31,48.29,47.26,48.03,"11,119,307"
11-Apr-19,48.05,48.37,47.39,47.89,"9,365,037"
12-Apr-19,48.28,48.32,47.42,47.5,"11,792,664"
15-Apr-19,47.43,47.48,45.78,46.18,"11,002,345"
16-Apr-19,46.57,47.24,46.24,47.05,"9,874,091"
17-Apr-19,47.41,47.62,46.6,46.82,"8,775,068"
18-Apr-19,46.89,47.23,46.3,46.58,"9,524,704"
22-Apr-19,46.34,47.28,46.02,47.12,"6,998,388"
23-Apr-19,47.25,47.98,47.15,47.67,"8,671,381"
24-Apr-19,47.77,48.2,47.16,47.79,"7,955,120"
25-Apr-19,47.39,47.61,45.93,46.73,"12,482,437"
26-Apr-19,45.18,45.22,43.33,44.52,"21,724,729"
29-Apr-19,44.6,45.11,43.88,44.83,"9,797,983"
30-Apr-19,44.51,45.51,44.32,45.25,"9,073,040"
01-May-19,45.78,46.2,45.12,45.12,"8,857,031"
02-May-19,45.22,46.22,44.78,45.8,"9,867,135"
03-May-19,45.88,45.98,45.13,45.75,"8,420,587"
06-May-19,43.88,45.09,43.5,44.96,"10,554,445"
07-May-19,44.48,44.48,42.79,43.28,"13,880,458"
08-May-19,43,44.29,42.88,43.48,"10,479,154"
09-May-19,42.79,42.88,41.35,42.55,"16,506,164"
10-May-19,42.24,42.9,41,42.21,"14,237,451"
13-May-19,40.88,41.11,39.45,39.61,"16,422,819"
14-May-19,40.01,40.87,39.62,40.51,"13,121,972"
15-May-19,39.95,40.26,39.35,39.9,"12,558,001"
16-May-19,39.84,40.48,39.41,40.05,"19,527,204"
17-May-19,39.63,40.93,38.74,39.13,"25,551,698"
20-May-19,38.14,38.69,37.69,37.94,"14,301,634"
21-May-19,38.55,38.92,38.16,38.77,"9,046,247"
22-May-19,38.38,38.64,37.94,38.05,"8,146,740"
23-May-19,37.42,37.42,36.23,36.83,"14,796,109"
24-May-19,37.02,37.38,36.22,36.29,"8,939,632"
28-May-19,36.47,36.8,35.81,35.83,"10,708,852"
29-May-19,35.35,35.71,34.74,35.09,"13,995,037"
30-May-19,35.08,35.44,34.39,34.78,"9,857,490"
31-May-19,34.28,34.61,33.85,33.87,"9,742,992"
03-Jun-19,33.98,34.37,33.15,33.45,"11,966,080"
04-Jun-19,34.09,35.8,33.87,35.75,"16,045,885"
05-Jun-19,36.49,36.55,34.96,35.32,"12,790,385"
06-Jun-19,35.36,36.19,35.34,35.95,"10,203,462"
07-Jun-19,36.01,36.72,35.81,36.38,"8,721,438"
10-Jun-19,36.94,37.8,36.94,37.11,"10,069,522"
11-Jun-19,37.71,38.09,37.29,37.69,"9,596,751"
12-Jun-19,37.25,37.31,36.4,36.55,"8,972,298"
13-Jun-19,36.77,37.25,36.6,37.07,"7,702,027"
14-Jun-19,36.13,36.37,35.71,36.16,"9,860,656"
17-Jun-19,36.14,36.63,35.91,36.26,"6,901,037"
18-Jun-19,36.88,38.78,36.77,38.22,"14,547,950"
19-Jun-19,38.58,38.69,38.02,38.28,"8,291,099"
20-Jun-19,39.19,39.33,38.38,38.53,"8,754,182"
21-Jun-19,38.38,38.87,37.88,37.94,"10,860,672"
24-Jun-19,38.16,38.46,37.68,38.17,"7,073,718"
25-Jun-19,38.22,38.97,37.84,37.87,"7,796,661"
26-Jun-19,39.15,40.43,39.02,39.82,"14,601,825"
27-Jun-19,40.68,41,40.32,40.81,"11,136,038"
28-Jun-19,41.25,41.34,40.59,41.06,"9,941,659"
01-Jul-19,43.14,43.49,41.17,41.54,"17,788,327"
02-Jul-19,41.38,41.59,40.42,40.56,"10,005,688"
03-Jul-19,40.79,40.85,40.09,40.69,"6,165,856"
05-Jul-19,40.1,40.15,39.42,40.06,"9,913,847"
08-Jul-19,39.46,39.65,39,39.3,"8,244,669"
09-Jul-19,38.88,39.61,38.75,39.33,"8,571,512"
10-Jul-19,39.77,40.59,39.63,40.02,"11,301,899"
11-Jul-19,40.75,41.98,40.38,41.57,"17,063,964"
12-Jul-19,41.85,42.62,41.85,41.9,"12,659,816"
15-Jul-19,42.12,42.28,41.53,41.82,"7,245,993"
16-Jul-19,41.67,42.04,41.21,41.77,"8,536,098"
17-Jul-19,41.79,42.5,41.49,42.43,"8,705,107"
18-Jul-19,42.53,43.18,41.96,42.55,"11,079,474"
19-Jul-19,42.93,43,42.05,42.11,"8,622,395"
22-Jul-19,42.33,42.96,42.25,42.83,"7,898,498"
23-Jul-19,43.23,43.94,43.07,43.92,"10,704,414"
24-Jul-19,44.35,44.72,43.59,44.67,"9,155,937"
25-Jul-19,44.25,44.38,43.11,43.35,"9,817,453"
26-Jul-19,43.62,44.24,43.62,43.77,"6,853,997"
29-Jul-19,43.7,43.87,42.82,43.71,"6,204,049"
30-Jul-19,43.24,43.99,43.09,43.86,"4,944,261"
31-Jul-19,43.55,43.55,41.76,42.18,"8,985,391"
01-Aug-19,42.29,43.2,40.71,41.23,"10,530,314"
02-Aug-19,40.3,41,39.82,40.3,"10,708,732"
05-Aug-19,38.45,38.46,37.23,37.7,"14,728,936"
06-Aug-19,38.45,38.91,37.61,38.09,"9,031,767"
07-Aug-19,37.48,38.59,37.3,38.47,"9,314,045"
08-Aug-19,39.05,39.58,38.48,39.57,"7,732,472"
09-Aug-19,39.15,39.19,38.04,38.55,"8,545,418"
12-Aug-19,38.02,38.55,37.64,37.86,"6,980,012"
13-Aug-19,37.85,39.48,37.46,39.01,"9,012,811"
14-Aug-19,38.13,38.24,37.08,37.52,"10,497,033"
15-Aug-19,37.71,37.91,36.85,37.19,"13,861,551"
16-Aug-19,39.84,40.39,39.22,39.89,"25,384,628"
19-Aug-19,41.03,42.86,40.87,42.7,"20,408,061"
20-Aug-19,42.64,42.65,41.76,41.97,"11,588,040"
21-Aug-19,42.63,43.36,42.42,42.81,"10,697,773"
22-Aug-19,42.91,43.33,42.48,42.87,"7,593,918"
23-Aug-19,42.1,42.65,40.41,40.61,"14,237,433"
26-Aug-19,41.4,41.65,40.98,41.36,"7,964,854"
27-Aug-19,41.75,41.78,40.16,40.45,"7,288,739"
28-Aug-19,40.15,40.84,39.75,40.31,"6,395,703"
29-Aug-19,41.23,42.08,41.19,41.75,"8,959,326"
30-Aug-19,42.22,42.72,41.7,41.88,"7,272,712"
03-Sep-19,41.15,41.48,40.81,41.04,"7,412,770"
04-Sep-19,41.65,42.27,41.65,42.19,"5,703,009"
05-Sep-19,43.22,45,43.2,44.94,"17,412,125"
06-Sep-19,44.7,45.27,44.28,44.66,"9,424,419"
09-Sep-19,44.98,46,44.96,45.13,"10,438,133"
10-Sep-19,44.8,46.06,44.7,45.8,"8,820,305"
11-Sep-19,45.94,46.57,45.65,46.08,"9,037,782"
12-Sep-19,46.55,47.1,45.99,46.07,"8,196,025"
13-Sep-19,45.4,45.77,45.05,45.49,"8,114,787"
16-Sep-19,44.73,45.4,44.63,45.05,"5,795,796"
17-Sep-19,45.12,45.31,44.65,45.27,"5,711,828"
18-Sep-19,45.2,45.36,44.13,45,"6,600,942"
19-Sep-19,45.06,45.24,44.13,44.24,"6,408,569"
20-Sep-19,44.23,44.46,43.07,43.17,"8,931,295"
23-Sep-19,43.18,44.17,43.14,43.71,"6,395,647"
24-Sep-19,44.03,44.32,42.78,43.13,"8,031,045"
25-Sep-19,43.13,44.76,42.68,44.56,"7,827,672"
26-Sep-19,44.46,44.55,43.82,44.34,"5,945,648"
27-Sep-19,43.92,44.43,42.33,42.94,"9,148,974"
30-Sep-19,43.2,43.62,42.89,43.52,"4,829,977"
01-Oct-19,43.75,45.25,43.45,43.5,"9,189,150"
02-Oct-19,43.28,43.4,42.53,43.26,"7,391,544"
03-Oct-19,43.31,45.39,43,45.33,"11,568,265"
04-Oct-19,45.35,45.79,44.7,45.49,"6,699,005"
07-Oct-19,46.15,47.09,46.06,46.08,"12,207,839"
08-Oct-19,45.16,45.16,44.13,44.31,"11,233,566"
09-Oct-19,45.08,45.68,44.79,45.18,"7,697,082"
10-Oct-19,45.16,46.27,45.1,45.76,"8,187,889"
11-Oct-19,46.6,47.34,46.41,46.5,"11,271,668"
14-Oct-19,46.41,46.84,46.1,46.63,"5,258,394"
15-Oct-19,47.54,49.82,47.4,49.09,"16,699,633"
16-Oct-19,48.75,49.81,48.44,48.55,"10,818,828"
17-Oct-19,49,49.45,48.03,48.57,"6,607,924"
18-Oct-19,48.58,48.91,46.88,47.62,"7,690,605"
21-Oct-19,48.24,49.14,48.05,49,"6,674,181"
22-Oct-19,49.58,50.63,48.83,48.9,"8,434,228"
23-Oct-19,48.08,48.92,47.76,48.77,"7,144,250"
24-Oct-19,49.19,49.55,48.85,49.22,"5,975,933"
25-Oct-19,50.03,51.35,49.95,51.14,"10,577,288"
28-Oct-19,51.58,52.23,51.28,51.7,"8,269,791"
29-Oct-19,51.56,51.62,50.54,50.73,"5,280,920"
30-Oct-19,51,51.06,50.07,50.75,"5,149,038"
31-Oct-19,50.54,50.75,49.45,50.26,"5,243,315"
01-Nov-19,49.9,50.97,49.65,50.65,"7,090,956"
04-Nov-19,51.46,52.75,51.23,52.63,"9,417,905"
05-Nov-19,52.62,52.89,51.92,52.4,"7,521,712"
06-Nov-19,52.16,52.42,51.03,51.91,"6,725,335"
07-Nov-19,52.78,52.93,51.64,52.09,"7,008,498"
08-Nov-19,51.92,52.26,51.54,51.95,"4,735,187"
11-Nov-19,51.94,52.28,51.07,52.05,"6,094,736"
12-Nov-19,52.43,52.97,52.08,52.4,"7,095,971"
13-Nov-19,52.09,52.37,51.48,52.14,"7,559,124"
14-Nov-19,52.23,52.47,51.63,52.45,"13,175,171"
15-Nov-19,52.43,52.94,50.16,51.05,"26,355,409"
18-Nov-19,50.97,53.34,50.94,53.07,"14,382,963"
19-Nov-19,52.76,53,51.41,52,"10,384,506"
20-Nov-19,51.77,53.64,51.64,52.8,"11,825,438"
21-Nov-19,52.75,53.31,52.33,52.55,"7,209,730"
22-Nov-19,52.77,53.24,52.49,52.72,"5,602,470"
25-Nov-19,54.01,55.35,53.88,55.3,"12,683,686"
26-Nov-19,55.13,55.17,54.19,54.25,"9,642,023"
27-Nov-19,54.67,55.01,54.3,54.56,"5,410,718"
29-Nov-19,54.25,54.54,53.95,54.19,"3,538,924"
02-Dec-19,54.12,54.25,52.16,52.31,"9,346,742"
03-Dec-19,50.47,51.96,50.09,51.92,"11,853,653"
04-Dec-19,52.76,52.98,52.07,52.36,"6,840,459"
05-Dec-19,52.58,52.73,51.88,52.19,"4,628,444"
06-Dec-19,52.88,53.37,52.78,53.04,"5,810,457"
09-Dec-19,52.81,53.59,52.73,53.04,"5,378,320"
10-Dec-19,53.35,54.02,52.82,53.5,"6,417,228"
11-Dec-19,53.6,54.39,53.58,54.34,"5,850,247"
12-Dec-19,54.05,56.2,53.96,56.02,"10,152,084"
13-Dec-19,56.05,57.25,55.46,56,"11,374,183"
16-Dec-19,56.48,57.02,56.19,56.29,"8,032,684"
17-Dec-19,56.48,57.3,56.38,57.07,"8,081,598"
18-Dec-19,57.42,57.99,57.34,57.38,"8,606,969"
19-Dec-19,57.73,59,57.68,58.87,"11,327,674"
20-Dec-19,59.53,60.1,59.34,59.84,"15,084,607"
23-Dec-19,60.13,60.45,59.6,59.71,"8,884,815"
24-Dec-19,59.55,59.83,59.21,59.66,"3,471,597"
26-Dec-19,59.69,60.08,59.5,59.8,"4,580,451"
27-Dec-19,59.95,60.09,58.95,59.22,"6,370,251"
30-Dec-19,59,59.05,57.77,58.08,"6,456,178"
31-Dec-19,57.73,58.92,57.53,58.83,"5,780,283"
02-Jan-20,59.69,59.98,59.18,59.98,"5,941,969"
03-Jan-20,58.78,59.46,58.53,59.02,"5,144,308"
06-Jan-20,58.08,59.32,57.82,59.27,"6,572,812"
07-Jan-20,59.55,60.44,59.1,59.98,"7,980,144"
08-Jan-20,59.94,60.51,59.54,60.1,"6,931,017"
09-Jan-20,60.96,61.48,60.21,60.76,"6,386,053"
10-Jan-20,61.83,62.14,60.94,61.08,"7,911,560"
13-Jan-20,61.92,63.25,61.69,63,"8,008,451"
14-Jan-20,62.57,62.82,61.69,61.82,"8,989,483"
15-Jan-20,61.95,62.17,61.13,61.39,"6,577,636"
16-Jan-20,61.93,62.29,61.69,62.23,"7,104,791"
17-Jan-20,62.43,62.5,61.84,62.32,"6,344,764"
21-Jan-20,61.95,62.32,61.64,61.99,"5,447,925"
22-Jan-20,62.44,63.4,62.25,62.51,"5,980,967"
23-Jan-20,62.93,63.3,62.04,63.22,"6,112,861"
24-Jan-20,64.38,64.88,62.08,62.62,"9,337,839"
27-Jan-20,59.56,60.56,58.06,60.05,"11,763,354"
28-Jan-20,60.71,62.32,60.18,61.99,"7,774,401"
29-Jan-20,61.85,62.21,60.99,61.39,"6,486,279"
30-Jan-20,60.4,61.59,59.85,61.45,"7,262,590"
31-Jan-20,60.99,61.11,58.69,59.11,"9,260,493"
03-Feb-20,58.93,60.28,58.86,60.08,"6,398,205"
04-Feb-20,61.51,61.98,61.01,61.78,"6,788,589"
05-Feb-20,63,63.1,61.85,62.69,"5,205,502"
06-Feb-20,63.04,63.56,62.22,63.56,"5,457,051"
07-Feb-20,63.16,63.38,62.64,62.9,"4,743,803"
10-Feb-20,63.13,65.75,63.08,65.74,"13,240,194"
11-Feb-20,66.83,68.13,66.21,66.97,"15,963,922"
12-Feb-20,67.5,68.2,67.11,68.14,"9,366,118"
13-Feb-20,67.55,68.37,67.28,67.69,"13,200,384"
14-Feb-20,71.82,73.74,71.5,72.45,"26,048,093"
18-Feb-20,71.41,74.33,71.22,74.14,"15,547,025"
19-Feb-20,75.37,78.85,75.37,78.68,"17,358,281"
20-Feb-20,78.19,79.08,74.09,77.18,"20,251,259"
21-Feb-20,76.05,76.3,72.67,73.52,"19,232,331"
24-Feb-20,67.55,70.47,67,68.32,"21,422,873"
25-Feb-20,69.08,69.7,64.49,65.51,"26,387,442"
26-Feb-20,65.52,68.86,65.5,66.91,"18,741,536"
27-Feb-20,63.73,66.75,62.22,63.15,"22,660,373"
28-Feb-20,60.61,68.11,60.45,67.52,"28,366,882"
02-Mar-20,69.22,69.4,65.25,69.11,"22,268,639"
03-Mar-20,69.67,70.27,65.62,66.47,"16,319,828"
04-Mar-20,67.55,71.22,66.8,71.13,"14,935,184"
05-Mar-20,69.13,70.8,67.88,68.32,"13,508,187"
06-Mar-20,66.52,67.1,64.5,66.51,"12,885,307"
09-Mar-20,59.98,64.85,59.55,61.36,"15,353,960"
10-Mar-20,64.14,65.27,61.5,65.27,"14,516,218"
11-Mar-20,63.86,64.15,60.64,61.62,"12,551,693"
12-Mar-20,56.37,59.03,53.95,54.08,"20,413,535"
13-Mar-20,57.63,60.26,54.9,60.21,"15,870,943"
16-Mar-20,53.1,56.53,48.5,49.1,"18,174,303"
17-Mar-20,50.23,55.22,47.75,54.32,"20,840,799"
18-Mar-20,50.02,52.49,45.17,50.71,"21,856,657"
19-Mar-20,50.49,54.18,48.35,53.24,"19,137,847"
20-Mar-20,54.75,57.58,51.28,51.44,"20,115,854"
23-Mar-20,51.43,54.12,49.63,53.17,"16,096,866"
24-Mar-20,57.25,63.17,57.01,62.3,"27,541,095"
25-Mar-20,63.45,65.46,60.92,61.41,"19,835,767"
26-Mar-20,63.49,65.56,62.5,64.31,"17,439,692"
27-Mar-20,62.5,65.78,62.17,63.18,"15,970,744"
30-Mar-20,63.84,66.49,63.4,66.4,"15,056,253"
31-Mar-20,66.8,68.85,64.44,65.9,"23,749,014"
01-Apr-20,63.91,65.38,60.32,60.77,"16,422,828"
02-Apr-20,61.06,64,60.58,63.87,"16,894,113"
03-Apr-20,63.49,63.91,59.6,60.98,"16,580,346"
06-Apr-20,63.81,67.47,63.23,67.1,"18,197,062"
07-Apr-20,69.33,69.56,64.33,64.76,"19,613,047"
08-Apr-20,65.85,66.99,65.15,66.74,"13,561,113"
09-Apr-20,68,68.23,65.11,65.74,"13,156,195"
13-Apr-20,65.14,67.55,64.25,67.46,"9,960,182"
14-Apr-20,68.75,71.33,68.47,70.99,"13,273,667"
15-Apr-20,69.3,71.04,68.85,70.21,"9,153,721"
16-Apr-20,71.77,74.75,71.64,73.68,"18,640,510"
17-Apr-20,74.5,74.72,71.74,73.08,"13,478,049"
20-Apr-20,71.81,73.38,71.32,71.76,"11,234,705"
21-Apr-20,70.58,71.19,66.78,67.38,"18,378,996"
22-Apr-20,69.31,71.97,68.85,71.54,"12,118,228"
23-Apr-20,71.96,73.28,70.75,71,"10,603,988"
24-Apr-20,70.9,72.42,70.15,72.4,"8,816,137"
27-Apr-20,73.75,75.88,73.5,74.27,"11,984,699"
28-Apr-20,75.75,76.05,72.79,72.84,"11,072,603"
29-Apr-20,74.19,75.15,73.44,74.61,"9,479,047"
30-Apr-20,74.07,74.61,72.93,73.07,"9,397,943"
01-May-20,71.09,72.22,70.21,70.69,"8,552,445"
04-May-20,70.22,72.96,70.22,72.82,"7,938,880"
05-May-20,73.87,75.07,72.82,73.44,"9,222,391"
06-May-20,74.23,75.5,73.85,74.45,"8,086,639"
07-May-20,75.85,76.85,75.33,76.22,"9,343,263"
08-May-20,76.94,78.19,76.6,78.13,"8,497,678"
11-May-20,78.08,81.13,77.79,80.66,"11,726,504"
12-May-20,81.24,81.72,77.93,78.03,"12,326,482"
13-May-20,79.18,80.79,75.95,77.8,"15,646,252"
14-May-20,78.42,80.36,76.88,80.31,"15,057,809"
15-May-20,78.9,85.01,78.74,84.91,"24,691,543"
18-May-20,87.61,89.17,86.81,87.5,"19,410,086"
19-May-20,87.9,90.88,87.63,88.06,"17,933,049"
20-May-20,89.91,90.43,88.89,89.7,"14,688,405"
21-May-20,90.52,90.52,87.38,87.75,"19,026,741"
22-May-20,88.25,90.93,87.13,90.26,"25,969,125"
26-May-20,91.57,91.82,86.72,87.18,"19,269,476"
27-May-20,86.25,86.33,79.97,85.25,"29,397,306"
28-May-20,84.12,87.61,83.79,84.87,"18,403,204"
29-May-20,85.55,88.76,84.85,88.76,"18,647,994"
01-Jun-20,88.33,88.41,86.9,88.06,"9,762,775"
02-Jun-20,87.96,88.37,86.58,88.25,"9,783,014"
03-Jun-20,88.22,88.66,87,87.7,"9,135,972"
04-Jun-20,87.28,89.43,86.78,87.67,"10,606,960"
05-Jun-20,87.95,89.97,87.08,89.2,"12,043,651"
08-Jun-20,88.77,88.9,86.86,88.05,"9,693,431"
09-Jun-20,88,91.1,87.51,90.46,"11,712,221"
10-Jun-20,91.68,95,91.54,93.67,"15,804,537"
11-Jun-20,91.5,92.61,87.86,87.96,"14,591,256"
12-Jun-20,91.63,91.87,87.03,89.33,"14,272,704"
15-Jun-20,88.15,91.82,87.44,91.74,"10,000,054"
16-Jun-20,92.25,92.67,88.39,90.69,"13,392,875"
17-Jun-20,91.14,92.99,90.7,92.36,"10,207,641"
18-Jun-20,92.27,92.83,91.15,92.18,"6,360,238"
19-Jun-20,92.43,94.45,92.27,92.61,"13,104,013"
22-Jun-20,93,95.31,92.73,95.27,"9,961,662"
23-Jun-20,95.51,96.43,94.08,94.5,"9,377,685"
24-Jun-20,94.76,95.56,91.45,92.36,"11,234,272"
25-Jun-20,93.56,95.05,91.82,94.9,"9,401,800"
26-Jun-20,95,95,91.25,91.55,"14,802,144"
29-Jun-20,91.7,92.05,89,92,"8,556,203"
30-Jun-20,93.14,95.26,92.67,94.98,"9,197,300"
01-Jul-20,95.21,95.76,94.13,95.3,"8,166,170"
02-Jul-20,96.39,97.38,95.78,96.12,"9,101,352"
06-Jul-20,97.42,99.09,97.13,98.39,"7,897,343"
07-Jul-20,99.46,100.7,98.51,98.72,"8,944,993"
08-Jul-20,99.94,102.25,99.66,102.16,"9,137,013"
09-Jul-20,103.8,105.7,102.34,105.09,"12,363,680"
10-Jul-20,105.89,106.55,103.79,104.79,"12,441,869"
13-Jul-20,105.95,107.92,100.25,100.52,"11,426,874"
14-Jul-20,100.75,104.03,97.86,103.77,"13,566,855"
15-Jul-20,104.14,104.33,100.56,102.27,"10,099,623"
16-Jul-20,100.15,102.07,98.96,101.35,"8,624,118"
17-Jul-20,102.26,102.49,100.88,102.02,"6,657,116"
20-Jul-20,102.74,105.31,101.57,105.11,"7,121,271"
21-Jul-20,105.13,105.6,102.87,103.29,"6,941,671"
22-Jul-20,103.68,106.03,102.92,104.39,"9,182,271"
23-Jul-20,104.5,105.47,100.31,101.3,"10,291,532"
24-Jul-20,98.75,103.65,97.77,101.95,"11,832,300"
27-Jul-20,102.32,104.42,102.18,104.22,"7,303,255"
28-Jul-20,103.74,103.82,102.09,102.16,"6,790,901"
29-Jul-20,103.91,105.16,103.47,104.66,"7,112,692"
30-Jul-20,103.75,106.23,102.95,106.14,"7,722,004"
31-Jul-20,105.63,107.67,104.33,106.15,"9,657,150"
03-Aug-20,107.33,110.99,107.15,110.1,"10,325,456"
04-Aug-20,110.5,112.28,109.06,112.28,"7,758,390"
05-Aug-20,112.44,113.72,111.66,112.87,"6,262,493"
06-Aug-20,113.5,113.58,111.79,113.36,"6,107,892"
07-Aug-20,113.13,115.05,110.38,112,"8,562,899"
10-Aug-20,113.34,114.08,108.57,111.65,"10,694,898"
11-Aug-20,110.74,111.37,107.96,108.5,"8,862,763"
12-Aug-20,109.91,114.67,109.58,114.4,"11,623,573"
13-Aug-20,115.46,117.22,113.56,114.43,"9,361,489"
14-Aug-20,115.3,117.05,114.41,115.64,"9,160,904"
17-Aug-20,118.51,124.1,118.17,123.37,"15,532,523"
18-Aug-20,124.5,124.96,120.86,122.61,"12,586,155"
19-Aug-20,122.97,123.15,120.98,121.39,"15,565,558"
20-Aug-20,119.75,123.75,118.79,121.41,"23,034,656"
21-Aug-20,122.02,128.09,121.95,126.84,"24,996,738"
24-Aug-20,128.84,129.13,125.08,127.2,"12,264,105"
25-Aug-20,126.31,127.61,125.74,127.5,"7,226,920"
26-Aug-20,127.99,128.68,126.78,127.73,"8,031,073"
27-Aug-20,127.82,128.5,125.66,126.28,"7,940,073"
28-Aug-20,126.75,131.48,126.43,131.48,"13,428,963"
31-Aug-20,131.83,135.75,130.38,133.75,"12,521,030"
01-Sep-20,134.8,139.94,134.37,138.21,"12,811,849"
02-Sep-20,147.04,147.27,139,143.47,"21,850,322"
03-Sep-20,138.29,138.85,128.79,130.16,"23,628,151"
